,tweet_id,screen_name,timestamp,text,likes,retweets,replies,positif,negatif,sentimen
657,1156479532699811841,anggaanjaini,2019-07-31 08:19:41,"['baca', 'busettt', 'semester', 'liat', 'foto', 'nyata', 'teknik', 'informatika', 'wajar', 'semoga', 'juang']",12,4,2,['semoga'],[],Positif
658,1156479534805336064,sadturdates,2019-07-31 08:19:42,"['gilir', 'soal', 'ginian', 'lancar', 'apakabar', 'wkwkw']",0,0,1,['lancar'],[],Positif
659,1156479655840370688,nebulabcd,2019-07-31 08:20:10,"['gimana', 'ristekdikti', 'udah', 'ngizinin', 'pihak', 'kampus', 'buat', 'ngajuin', 'ubah', 'data', 'malah', 'ancam', 'drop']",9,0,1,[],['ancam'],Negatif
660,1156479752674217985,Diaan_doh,2019-07-31 08:20:34,['baca'],0,0,1,[],[],Netral
661,1156480167725813760,malarea,2019-07-31 08:22:13,"['paham', 'inti', 'khilaf', 'administrasi', 'jadi', 'yaudah']",0,0,2,[],['khilaf'],Negatif
662,1156480287716433920,CircleWincle65,2019-07-31 08:22:41,"['bantu', 'seribet', 'apa', 'harus', 'usaha']",0,0,0,"['bantu', 'usaha']",[],Positif
663,1156480330762600448,lahgatauapa,2019-07-31 08:22:51,"['temen', 'kmrn', 'udah', 'bayar', 'dikpntrak']",0,0,0,[],[],Netral
664,1156480468469993473,galenhosea11,2019-07-31 08:23:24,"['padahal', 'ristekdikti', 'udah', 'ngizinin', 'pihak', 'kampus', 'buat', 'ngajuin', 'ubah', 'data', 'kalau', 'masalah', 'administrasi', 'terlalu']",9,3,1,[],"['masalah', 'terlalu']",Negatif
665,1156480482436997120,ZahraDwiR,2019-07-31 08:23:28,"['beda', 'emang']",0,0,2,[],[],Netral
666,1156480526062166016,charmsink,2019-07-31 08:23:38,"['gausah', 'nanya', 'segala', 'udah', 'jelas', 'kali', 'yakan']",0,0,0,['jelas'],[],Positif
667,1156480568818692096,willylatoss,2019-07-31 08:23:48,"['semester', 'mentok', 'boss', 'nambah']",0,0,1,[],[],Netral
668,1156480587990855682,LieDetectorID,2019-07-31 08:23:53,"['fasilitas', 'jadi', 'kesalahpahaman', 'netizen', 'malah', 'jadi', 'tuntut', 'hukum', 'moso']",3,3,1,[],['kesalahpahaman'],Negatif
669,1156480650720894976,darxxdevil,2019-07-31 08:24:08,"['semoga', 'masalah', 'kalo', 'misal', 'menristek', 'ngasih', 'izin', 'pihak', 'kampus', 'harus', 'jalan', 'ngubah', 'malah', 'allah', 'semoga', 'adik', 'wisuda']",15,0,0,"['semoga', 'allah', 'semoga', 'wisuda']",['masalah'],Positif
670,1156480671893712896,aljoztn,2019-07-31 08:24:13,"['gitu', 'sedap']",0,0,0,[],[],Netral
671,1156480757486899200,PICC0L4NIMA,2019-07-31 08:24:33,['berat'],0,0,1,[],['berat'],Negatif
672,1156480984558161926,nebulabcd,2019-07-31 08:25:27,"['sabar', 'mbak', 'semoga', 'beri', 'titik', 'cerah', 'masalah']",0,0,1,"['sabar', 'semoga', 'cerah']",['masalah'],Positif
673,1156481276813045761,malarea,2019-07-31 08:26:37,"['adik', 'dulu', 'tengah', 'sempat', 'hilang', 'semangat', 'amin', 'terima kasih']",2,0,1,"['semangat', 'amin', 'terima kasih']",['hilang'],Positif
674,1156481542417342464,kisikisihatimu,2019-07-31 08:27:40,"['please', 'unroll', 'this']",2,0,1,[],[],Netral
675,1156481886492880896,windlight21315_,2019-07-31 08:29:02,"['betul', 'reply', 'tweet', 'lanjut']",0,0,0,[],[],Netral
676,1156482231772176384,ZahraDwiR,2019-07-31 08:30:25,"['biasa', 'sampe', 'banyak', 'baru', 'lulus']",0,0,1,"['banyak', 'baru', 'lulus']",['biasa'],Positif
677,1156482392581799936,windlight21315_,2019-07-31 08:31:03,"['semoga', 'pihak', 'kampus', 'jalan', 'keluar', 'lain', 'sayang', 'hampir', 'selesai', 'semoga', 'jalan', 'penting', 'adik', 'keluarga', 'kakak', 'usaha']",0,0,0,"['semoga', 'sayang', 'semoga', 'penting', 'usaha']","['keluar', 'hampir']",Positif
678,1156482411649093632,dimitry_m2,2019-07-31 08:31:07,"['mudah', 'jalan', 'keluar', 'sampe', 'malah', 'lapor', 'cemar', 'nama', 'baik', 'kayak', 'viral']",2,0,0,"['mudah', 'baik']","['keluar', 'lapor']",Netral
679,1156482878437330944,alvinmalana,2019-07-31 08:32:59,"['gara', 'mbak', 'masalah', 'pokok', 'soal', 'temen', 'mirip', 'gitu', 'jadi', 'nilai', 'angkat', 'sama', 'atur', 'sekrng', 'nilai', 'akhir', 'lobby', 'kesana', 'kemari', 'ketemu', 'dosen', 'mata', 'kuliah', 'kasih', 'tugas', 'lulus']",3,0,1,"['angkat', 'lulus']",['masalah'],Positif
680,1156483233367744514,Sri_ramadhani23,2019-07-31 08:34:23,"['pihak', 'fakultas', 'turut', 'juang', 'rektorat', 'coba', 'hubung', 'dekan', 'fakultas', 'masa', 'dekan', 'fakultas', 'diam', 'siapa', 'pun', 'fakultas', 'bantu', 'juang', 'rektorat', 'rektor']",103,26,3,['bantu'],['diam'],Netral
681,1156483389278441473,hilmaaa,2019-07-31 08:35:01,['kampus'],0,0,1,[],[],Netral
682,1156483577619423233,Milady_Yach,2019-07-31 08:35:45,"['jadi', 'ancam', 'input', 'skripsi']",0,0,0,[],['ancam'],Negatif
683,1156483778191097856,AchmadBadawi61,2019-07-31 08:36:33,"['semoga', 'selesai']",0,0,0,['semoga'],[],Positif
684,1156484129342423040,bonekcasuals,2019-07-31 08:37:57,"['dosgon', 'mungkin', 'bantu']",5,2,0,['bantu'],['mungkin'],Netral
685,1156484489226252288,MohammadMakruf,2019-07-31 08:39:23,"['datang', 'rektor', 'sekali', 'masa', 'masalah', 'administrasi', 'selesai']",0,0,0,[],['masalah'],Negatif
686,1156484760455151616,wahyudipa,2019-07-31 08:40:27,"['coba', 'lldikti', 'wilayah', 'univ', 'mbak', 'minta', 'bantu']",0,0,0,['bantu'],[],Positif
687,1156485088990728192,Sukmarinengga,2019-07-31 08:41:46,"['mbak', 'tente', 'ooen', 'sedikit', 'info']",4,0,1,[],['sedikit'],Negatif
688,1156485175313747968,fikmaa21,2019-07-31 08:42:06,"['kalaupun', 'adik', 'ceroboh', 'waktu', 'daftar', 'sidang', 'nama', 'deteksi', 'tidak bisa', 'sidang', 'sampai', 'sidang', 'selesai']",1,0,1,[],"['ceroboh', 'tidak bisa']",Negatif
689,1156486048714645505,makanterosssh,2019-07-31 08:45:35,"['yaallah', 'semoga']",0,0,0,['semoga'],[],Positif
690,1156486086119399424,amanwithhonour,2019-07-31 08:45:44,"['coba', 'langsung', 'dekan']",0,0,0,[],[],Netral
691,1156486507579887616,Sri_ramadhani23,2019-07-31 08:47:24,"['bantu', 'sampe', 'anak', 'rektor', 'siapa', 'rektor', 'kasus']",1,0,0,['bantu'],[],Positif
692,1156486524248002561,chonkybenk,2019-07-31 08:47:28,"['tolong', 'tolong', 'jangan', 'diam', 'diam']",1,0,0,[],"['diam', 'diam']",Negatif
693,1156486652270977024,ainindewi,2019-07-31 08:47:59,['trselesaikan'],0,0,0,[],[],Netral
694,1156486937131151360,danbclmeori,2019-07-31 08:49:06,"['solusi', 'kalo', 'cuma', 'bilang', 'ceroboh', 'doang', 'orang', 'gila']",11,6,1,[],"['ceroboh', 'gila']",Negatif
695,1156487006655922177,cantik_cantik_,2019-07-31 08:49:23,"['semoga', 'bahagia', 'ending']",0,0,0,"['semoga', 'bahagia']",[],Positif
696,1156487349766721536,nraniaaa_,2019-07-31 08:50:45,"['sama', 'mahasiswa', 'malang', 'walaupun', 'beda', 'kampus', 'turut', 'doa', 'semoga', 'pihak', 'kampus', 'segera', 'beri', 'bijak', 'baik', 'upaya', 'baik', 'administrasi', 'sebut', 'mas', 'wisuda', 'tahun']",0,0,1,"['doa', 'semoga', 'bijak', 'baik', 'baik', 'wisuda']",[],Positif
697,1156487593871073280,Dianmeee,2019-07-31 08:51:43,"['tiap', 'univ', 'beda', 'kemarin', 'gitu', 'lupa', 'input', 'semester', 'belum', 'input', 'jadi', 'masuk', 'inputan', 'belum', 'ngurusnya', 'bagi', 'sistem', 'informasi', 'akademik']",0,0,0,['akademik'],['lupa'],Netral
698,1156487650942914560,jimarryy,2019-07-31 08:51:57,"['semoga', 'biar', 'cepat', 'selesai', 'cepat', 'wisuda']",0,0,0,"['semoga', 'cepat', 'cepat', 'wisuda']",[],Positif
699,1156487739300179968,Junhoehoehoew,2019-07-31 08:52:18,"['coba', 'terus', 'follow', 'fakultas', 'minta', 'bantu', 'pihak', 'fakultas', 'buat', 'terusin', 'rektorat', 'sampe', 'juang', 'adik', 'kasi', 'emang', 'fakultas', 'ingetin', 'buat', 'masukin', 'skripsi', 'temen', 'dulu', 'fakultas', 'diwanti', 'buat', 'ngecek']",1,0,0,['bantu'],[],Positif
700,1156487777225068550,alfaarisii,2019-07-31 08:52:27,"['kalau', 'case', 'gin', 'segera', 'tindak', 'lanjut', 'jangan', 'jadi', 'admin', 'ngeretweet', 'prestasi', 'prestasi', 'kalau', 'memang', 'komunikasi', 'lewat', 'klarifikasi', 'alumni', 'jadi', 'merah', 'bangga', 'jangan', 'kasus', 'viral', 'bikin', 'banyak', 'alumni', 'kecewa']",16,4,1,"['prestasi', 'prestasi', 'bangga', 'banyak']",['kecewa'],Positif
701,1156487827980374017,velinaputrii,2019-07-31 08:52:39,"['temen', 'taun', 'lalu', 'kayak', 'gin', 'wisuda', 'undur', 'sampek', 'drop', 'semoga', 'masalah', 'segera', 'selesai']",1,0,1,"['wisuda', 'semoga']",['masalah'],Positif
702,1156487904459292672,Windekind_Budi,2019-07-31 08:52:57,"['data', 'feeder', 'dikti', 'mbak']",0,0,0,[],[],Netral
703,1156488170684342272,silentischemic,2019-07-31 08:54:01,"['kasihan', 'banget', 'sulit']",0,0,1,[],"['kasihan', 'sulit']",Negatif
704,1156488327383535617,habibi681,2019-07-31 08:54:38,"['anak', 'presiden']",0,0,0,[],[],Netral
705,1156488385214607360,ayasFajar,2019-07-31 08:54:52,['kenal'],1,0,2,[],[],Netral
706,1156488598180384768,anggaanjaini,2019-07-31 08:55:42,"['karna', 'kalo', 'ngambil', 'managemen', 'semester', 'rasa', 'wajar']",0,0,1,[],[],Netral
707,1156488648960856064,agungrival,2019-07-31 08:55:55,"['turut', 'rasa', 'pernah', 'kurleb', 'jadi', 'sama', 'cukup', 'satu', 'matkul', 'wajib', 'ambil', 'aju', 'berkas', 'sidang', 'tahu', 'pihak', 'jadi', 'batal', 'sidang', 'kuliah', 'bulan', 'habis', 'sidang']",1,0,1,[],['habis'],Negatif
708,1156488727721459712,gadispermatas_,2019-07-31 08:56:13,"['semoga', 'msalhnya', 'segera', 'selesai', 'mas', 'wisuda']",0,0,0,"['semoga', 'wisuda']",[],Positif
709,1156488861020614657,wasalilgurl,2019-07-31 08:56:45,"['bayar', 'nonaktif', 'krsan', 'ngisi', 'yaallah', 'nang', 'semoga', 'pihak', 'kampus', 'baik', 'hati', 'bantu', 'adik', 'kakak', 'mudah', 'sampe', 'wisuda', 'jaga', 'sehat']",0,0,0,"['semoga', 'baik', 'hati', 'bantu', 'mudah', 'wisuda', 'sehat']",[],Positif
710,1156488978440130560,kaoshitam,2019-07-31 08:57:13,['bantu'],1,1,1,['bantu'],[],Positif
711,1156489014939009024,mana4youn,2019-07-31 08:57:22,"['yaallah', 'semoga', 'mas', 'jadi', 'wisuda', 'tahun', 'iniiii', 'amin', 'semoga', 'mudah', 'proses', 'pihak', 'kampus']",0,0,0,"['semoga', 'wisuda', 'amin', 'semoga', 'mudah']",[],Positif
712,1156489135261024258,nkadlit,2019-07-31 08:57:51,"['halo', 'bantu', 'dong']",0,0,0,['bantu'],[],Positif
713,1156489232111640578,andreyschevanov,2019-07-31 08:58:14,"['pernah', 'nemuin', 'hampir', 'mirip', 'bukan', 'semester', 'akhir', 'sisa', 'semester']",0,0,1,[],['hampir'],Negatif
714,1156489492871577600,mondemon,2019-07-31 08:59:16,"['pihak', 'kampus', 'ngajuin', 'kemenristekdikti']",0,0,0,[],[],Netral
715,1156489684584820736,ithuts,2019-07-31 09:00:02,"['dikti', 'kalo', 'masalah', 'semoga', 'bantu']",1,0,0,"['semoga', 'bantu']",['masalah'],Positif
716,1156489741216301056,andreyschevanov,2019-07-31 09:00:15,"['jadi', 'paksa', 'ambil', 'semester', 'bayar', 'penuh', 'ambil', 'tugas', 'akhir', 'akhir', 'nilai', 'masuk']",0,0,0,[],"['paksa', 'penuh']",Negatif
717,1156489814067175424,malarea,2019-07-31 09:00:32,['follow'],4,0,0,[],[],Netral
718,1156490118510723072,psiqofat,2019-07-31 09:01:45,"['nasib', 'adik', 'smstr', 'anak', 'bungsuh', 'gimana', 'asa', 'skrg', 'smoga', 'lekas', 'selesai', 'masalah', 'salam', 'adik']",22,0,0,['nasib'],['masalah'],Netral
719,1156490316741931009,bagusdwr,2019-07-31 09:02:32,"['mungkin', 'mudah']",0,0,1,['mudah'],['mungkin'],Netral
720,1156490416931213312,djlisadewi,2019-07-31 09:02:56,"['dulu', 'temenku', 'persis', 'gin', 'sidang', 'udah', 'selesai', 'sekjur', 'input', 'nilai', 'nyata', 'kurang', 'jatah', 'total', 'ancam', 'kajur', 'saran', 'nambah', 'kampus']",0,0,1,[],"['kurang', 'ancam']",Negatif
721,1156490959682584577,chelseaamalia19,2019-07-31 09:05:06,"['mungkin', 'kyak', 'temen', 'minta', 'surat', 'rekomendasi', 'pindah', 'unisma', 'anak', 'sipil', 'angkat']",0,0,1,"['rekomendasi', 'angkat']",['mungkin'],Positif
722,1156491127710613506,ZahraDwiR,2019-07-31 09:05:46,"['susah', 'teknik']",0,0,0,[],['susah'],Negatif
723,1156491203270963200,Armandoelicious,2019-07-31 09:06:04,"['antara', 'mahasiswa', 'lulus', 'semester', 'semester', 'relate', 'teman', 'alami', 'jadi', 'rupa', 'menginput', 'satu', 'mata', 'kuliah', 'wajib', 'ambil', 'syarat', 'kelulus', 'tangan', 'kasus', 'runding', 'bagi', 'kampus']",2,0,1,['lulus'],[],Positif
724,1156491309034565632,ibnuaziz_,2019-07-31 09:06:29,"['kisah', 'mirip', 'sama', 'situ']",0,0,0,[],[],Netral
725,1156491534637793280,AlbannaMH,2019-07-31 09:07:23,"['kacau', 'ancen']",0,0,1,[],['kacau'],Negatif
726,1156491687008432128,callmefunn,2019-07-31 09:07:59,"['tau', 'lebih', 'smster', 'minta', 'nilai', 'input', 'semester', 'seperti', 'rule', 'rule', 'terpaksa', 'krsan', 'smster', 'ikut', 'semoga', 'jalan', 'mudah']",1,0,3,"['seperti', 'semoga', 'mudah']",['terpaksa'],Positif
727,1156491838150156288,chelseaamalia19,2019-07-31 09:08:35,"['masalah', 'sbnernya', 'beda', 'ambil', 'cuti', 'lama', 'masuk', 'udah', 'kasih', 'rekomendasi', 'pindah', 'unisma', 'sidoarjo']",0,0,0,['rekomendasi'],"['masalah', 'lama']",Negatif
728,1156491844525547520,yusuf_helfina,2019-07-31 09:08:36,"['tuhan', 'semoga', 'mudah']",0,0,0,"['semoga', 'mudah']",[],Positif
729,1156491971440996352,Armandoelicious,2019-07-31 09:09:07,"['masuk', 'dosen', 'bimbing', 'akademik', 'kepala', 'jurus', 'operator', 'bagi', 'input', 'data', 'nilai', 'sini', 'runding', 'sebenernya', 'suruh', 'sekali', 'minta', 'nginput', 'sendiri', 'nilai', 'kuliah', 'semua', 'mata', 'kuliah', 'ambil', 'bahkan', 'file', 'excel']",3,0,1,"['bimbing', 'akademik']",[],Positif
730,1156492095844077569,asakunation,2019-07-31 09:09:36,['bantu'],0,0,0,['bantu'],[],Positif
731,1156492413059264513,Armandoelicious,2019-07-31 09:10:52,"['kasih', 'jadi', 'tinggal', 'doang', 'orang', 'orang', 'sebenernya', 'masukkin', 'nilai', 'mau', 'buat', 'ndongkrak', 'nilai', 'baik', 'jangan', 'laku', 'masuk', 'curang', 'submit', 'padahal', 'temenku', 'nyata', 'ngambil', 'matkul']",3,0,1,['baik'],['curang'],Netral
732,1156492942921519104,Armandoelicious,2019-07-31 09:12:58,"['mau', 'pihak', 'kampus', 'cuma', 'masalah', 'sistem', 'ganti', 'kapan', 'data', 'jadi', 'tinggal', 'ditungguin', 'luar', 'pintu', 'dosen', 'mana', 'butuh', 'bahkan', 'telpon', 'perlu', 'semua', 'laku', 'hitung', 'hari']",3,0,1,[],"['masalah', 'perlu']",Negatif
733,1156492949913395200,AL_HilmiU,2019-07-31 09:13:00,"['sangat', 'sayang', 'doa', 'baik']",0,0,0,"['sayang', 'doa', 'baik']",[],Positif
734,1156493015227125760,ayasFajar,2019-07-31 09:13:16,"['kosan', 'saiki']",0,0,1,[],[],Netral
735,1156493030888624128,zavoticated,2019-07-31 09:13:19,"['gagal', 'wisuda', 'gegara', 'kata', 'ketemu', 'dosen', 'padahal', 'maksud', 'biar', 'udah', 'rapi', 'makanya', 'ketemu', 'dosen', 'belakang', 'sangka', 'ngerjain', 'revisi', 'hahaha', 'padahal', 'tiap', 'hari', 'cikarang', 'bintaro', 'sono', 'ketemu', 'dospem', 'hauft']",0,0,0,"['wisuda', 'rapi']",['gagal'],Positif
736,1156493435035013120,Armandoelicious,2019-07-31 09:14:56,"['opsi', 'akhir', 'opsional', 'mungkin', 'aju', 'panjang', 'semester', 'cadang', 'hitung', 'semester', 'semester', 'buat', 'nginput', 'seminar', 'hasil', 'dibarengin', 'seminar', 'proposal', 'masalah', 'semester', 'cadang']",3,0,2,[],"['mungkin', 'panjang', 'masalah']",Negatif
737,1156493732666990592,satriosoediro,2019-07-31 09:16:07,"['aneh', 'mbak', 'biasa', 'dispensasi', 'dulu', 'temenku', 'semester', 'dispensasi', 'taun', 'malah', 'sempet', 'trus', 'nego', 'sama', 'rektor', 'akhir', 'lanjutin', 'soal', 'tau', 'kalo', 'pengaruh', 'kampus']",0,0,0,['pengaruh'],"['aneh', 'biasa']",Negatif
738,1156493916876627968,djlisadewi,2019-07-31 09:16:51,"['akhir', 'otak', 'atik', 'sama', 'pihak', 'kampus', 'bagi', 'nanganin', 'sistem', 'akademik', 'biasa', 'buat', 'ngisi', 'akhir', 'bersih', 'wisuda', 'semoga', 'adik', 'wisuda']",0,0,0,"['akademik', 'bersih', 'wisuda', 'semoga', 'wisuda']",['biasa'],Positif
739,1156494024296976384,_robbyruben,2019-07-31 09:17:16,['ngerti'],0,0,0,[],[],Netral
740,1156494361833562115,StaticRemnant_,2019-07-31 09:18:37,"['parah', 'mesti', 'kalo', 'beres', 'administrasi', 'tidak boleh', 'sidang', 'pihak', 'kampus', 'gimana']",0,0,0,[],"['parah', 'tidak boleh']",Negatif
741,1156494609163284480,Hamidassss,2019-07-31 09:19:36,"['walaupun', 'bayar', 'kalau', 'mmang', 'tdak', 'input', 'skripsi', 'brrti', 'anggap', 'ngambil', 'skripsi', 'spngtahuan', 'bgtu', 'smoga', 'jlan', 'kluarnya', 'sini', 'ajar', 'buat', 'sllu', 'teliti', 'gmna', 'masak', 'penting', 'maslaah', 'skripsi', 'bgini', 'dulu', 'lupa', 'ngisi']",1,0,1,"['teliti', 'penting']",['lupa'],Positif
742,1156494927456419841,Sand_S01,2019-07-31 09:20:51,"['harus', 'bayar', 'tagih', 'pihak', 'kampus', 'data', 'skripsi', 'dinput', 'pihak', 'kampus', 'berani', 'tagih', 'uang', 'skripsi', 'kalau', 'data', 'skripsi', 'diinput', 'salah', 'kampus', 'sistem', 'bener']",6,0,1,['berani'],"['tagih', 'tagih', 'salah']",Negatif
743,1156494939510865922,dhimsy,2019-07-31 09:20:54,"['coba', 'mbak', 'tribun']",0,0,0,[],[],Netral
744,1156494993025978369,harapdatang,2019-07-31 09:21:07,"['untung', 'bagi', 'besar', 'kuliah', 'sistem', 'online', 'mudah', 'mudah', 'cepat', 'selesai', 'solusi', 'baik', 'masalah', 'birokrasi', 'sistem', 'baik', 'mudah', 'sistem', 'gerak', 'sendiri', 'operator', 'orang']",0,1,0,"['untung', 'besar', 'mudah', 'mudah', 'cepat', 'baik', 'baik', 'mudah']",['masalah'],Positif
745,1156494996582703104,sucipto0212,2019-07-31 09:21:08,"['dulu', 'temen', 'orang', 'semester', 'orang', 'pertama', 'akhir', 'lulus', 'cedera', 'time', 'denger', 'karna', 'ancam', 'pacar', 'kawin', 'orang', 'kalo', 'lulus', 'orang', 'dua', 'denger', 'turun', 'jenjang', 'jadi', 'kalo', 'salah']",0,0,0,"['lulus', 'lulus']","['cedera', 'ancam', 'salah']",Negatif
746,1156495161343393792,FatwaAuliya,2019-07-31 09:21:47,"['allah', 'sedih', 'banget']",0,0,0,['allah'],['sedih'],Netral
747,1156495247649546242,tulilutlilut,2019-07-31 09:22:08,"['nahh', 'ngalamin']",0,0,1,[],[],Netral
748,1156495411248582661,cukymey,2019-07-31 09:22:47,"['teman', 'hampir', 'milik', 'kasus', 'rupa', 'berkelahi', 'birokrasi', 'sana', 'sini', 'jalan', 'akhir', 'ketemu', 'akhir', 'dispensasi']",1,0,1,[],"['hampir', 'berkelahi']",Negatif
749,1156495525933305856,agungrival,2019-07-31 09:23:14,"['kampus', 'swasta', 'jakarta', 'jadi', 'tahun', 'lalu', 'skrg', 'alhamdulillah', 'lulus', 'kerja']",0,0,1,"['alhamdulillah', 'lulus']",[],Positif
750,1156495902950883328,joonicaa,2019-07-31 09:24:44,['kantor'],0,0,2,[],[],Netral
751,1156495952041037824,oatsugarhoney,2019-07-31 09:24:56,"['mungkin', 'adik', 'lupa', 'input', 'udah', 'lama', 'kuliah', 'lebih', 'semester', 'wajar', 'kalau', 'mungkin', 'terlalu', 'fokus', 'ngerjain', 'data', 'skripsi', 'semangat', 'mbak', 'adik', 'tau', 'tidak akan', 'wisuda', 'undur', 'tahun', 'depan', 'tenang', 'mbak', 'insya', 'allah', 'jalan']",1,0,0,"['fokus', 'semangat', 'wisuda', 'tenang', 'allah']","['mungkin', 'lupa', 'lama', 'mungkin', 'terlalu', 'tidak akan']",Negatif
752,1156496207931273216,buburchicken,2019-07-31 09:25:57,"['bingung', 'input', 'sidang', 'tau', 'kalo', 'ngurus', 'buat', 'sidang', 'skripsi', 'tidak tahu', 'kalo', 'prosedur', 'tiap', 'kampus', 'beda']",3,0,1,[],"['bingung', 'tidak tahu']",Negatif
753,1156496232866390019,ILun_24,2019-07-31 09:26:03,"['nahhh', 'kampus', 'soal', 'mungkin', 'langsung', 'mahasiswa', 'suatu', 'masalah', 'administrasi', 'mnurut']",1,0,0,[],"['mungkin', 'masalah']",Negatif
754,1156496360847183872,oatsugarhoney,2019-07-31 09:26:33,"['tau', 'paling', 'mundur', 'ikut', 'wisuda', 'tahun', 'depan', 'kalau', 'sampe', 'baru', 'semoga']",0,0,0,"['wisuda', 'baru', 'semoga']",['mundur'],Positif
755,1156496509719834625,dinhdyn,2019-07-31 09:27:09,"['mbak', 'bismillah', 'semoga', 'jalan']",0,0,0,"['bismillah', 'semoga']",[],Positif
756,1156496549058232320,ILun_24,2019-07-31 09:27:18,"['coba', 'tanya', 'dulu', 'betul', 'satu', 'kampus']",0,0,0,[],[],Netral
757,1156496576170229765,prasetyyoo,2019-07-31 09:27:25,"['padahal', 'dikit', 'nyesek', 'semoga', 'longgar', 'rektoratnya', 'adik', 'tetep', 'wisuda', 'tahun']",0,0,0,"['semoga', 'wisuda']",['longgar'],Positif
758,1156496651118247937,malarea,2019-07-31 09:27:42,['buntu'],0,0,1,[],['buntu'],Negatif
759,1156496811781021701,fanypuspitar,2019-07-31 09:28:21,['ninuninu'],0,0,0,[],[],Netral
760,1156497050973818881,santok_,2019-07-31 09:29:18,"['kampus', 'mbak', 'diskus', 'wenang', 'sana', 'smoga', 'solusi']",0,0,0,[],[],Netral
761,1156497084809302017,Ririnurmaa,2019-07-31 09:29:26,"['baca', 'baeee']",0,0,1,[],[],Netral
762,1156497094598729730,nanaannisa_,2019-07-31 09:29:28,"['bayang', 'stres', 'gimana']",0,0,0,[],['stres'],Negatif
763,1156497181383069696,yunisjune,2019-07-31 09:29:49,"['viral', 'ciyeee']",0,0,0,[],[],Netral
764,1156497483368763392,santok_,2019-07-31 09:31:01,"['alas', 'knapa', 'kampus', 'aju', 'ubah', 'data', 'mbak']",0,0,1,[],[],Netral
765,1156497879390752769,santok_,2019-07-31 09:32:35,"['tetap', 'semangat', 'juang', 'mbak', 'smoga', 'mudah', 'proses', 'adik', 'lulus', 'amin']",0,0,0,"['tetap', 'semangat', 'mudah', 'lulus', 'amin']",[],Positif
766,1156498245335433217,apriandisyah,2019-07-31 09:34:03,['cussss'],0,0,1,[],[],Netral
767,1156498386859593728,mindeolongg,2019-07-31 09:34:36,"['waduh', 'lupa', 'krsan']",0,0,0,[],['lupa'],Negatif
768,1156498505705242624,lia_gracefila,2019-07-31 09:35:05,"['bacaen', 'masak', 'kasi', 'allah']",0,0,0,['allah'],[],Positif
769,1156498665839550467,tattotopan,2019-07-31 09:35:43,"['ini', 'indonesia', 'kuliah', 'sekolah', 'bayar', 'ibetnya', 'orang', 'lulus', 'satu', 'keluarga', 'korban', 'rektorat', 'dosen', 'bimbing', 'apa', 'gitu', 'emang', 'bantu', 'diam', 'cuek', 'dibiarin', 'anak', 'kuliah', 'trus', 'gitu', 'emang', 'punya', 'hati']",8,3,2,"['lulus', 'bimbing', 'bantu', 'hati']","['korban', 'diam', 'cuek']",Positif
770,1156498698290860034,akmal_sukancil,2019-07-31 09:35:51,"['temen', 'dulu', 'uji', 'telat', 'bulan', 'semester', 'dosbing', 'kajur', 'dekan', 'berani', 'back', 'masalah', 'solusi', 'konkrit', 'kalo', 'misal', 'dosbing', 'kajur', 'rektor', 'tembus', 'mungkin', 'bantu']",0,0,0,"['berani', 'bantu']","['masalah', 'mungkin']",Netral
771,1156499164663930880,botolfrestea,2019-07-31 09:37:42,"['kemaren', 'jadi', 'bincang', 'jurus', 'betul', 'kajur', 'tetangga']",3,0,1,[],[],Netral
772,1156499166568144897,khaaaansaaaa,2019-07-31 09:37:42,"['berkas', 'daftar', 'sidang', 'ngecek', 'slip', 'bayar', 'akhir']",0,0,1,[],[],Netral
773,1156499198658748416,rizkabum,2019-07-31 09:37:50,"['tahu', 'biasa', 'yudisium', 'wisuda', 'undur', 'hingga', 'periode', 'lanjut', 'semester', 'baru', 'baru', 'buka', 'tiap', 'semester', 'nama', 'urus', 'admin', 'ribet', 'semoga', 'mudah', 'urus']",1,0,1,"['wisuda', 'baru', 'baru', 'semoga', 'mudah']","['biasa', 'ribet']",Positif
774,1156499403424714752,dj_dk,2019-07-31 09:38:39,"['pernah', 'alami', 'memang', 'pihak', 'membantu', 'jurus', 'fakultas', 'bantu', 'akhir', 'pasrah', 'ikut', 'wisuda', 'periode', 'beeikutnya']",0,0,0,"['membantu', 'bantu', 'wisuda']",['pasrah'],Positif
775,1156499679791607808,malarea,2019-07-31 09:39:45,"['alas', 'pasti', 'jelas', 'kampus', 'semua', 'salah', 'adik', 'sisa', 'semester', 'jadi']",2,0,2,"['pasti', 'jelas']",['salah'],Positif
776,1156499941495152640,tvkangmaido,2019-07-31 09:40:47,"['lebih', 'tiap', 'fakultas', 'beda']",0,0,0,[],[],Netral
777,1156500110588563456,Dianrahyuri,2019-07-31 09:41:27,"['semangat', 'mbak', 'semoga', 'adik', 'ijazah']",0,0,0,"['semangat', 'semoga']",[],Positif
778,1156500186677436416,Satriaaditya24,2019-07-31 09:41:45,"['mungkin', 'info', 'rektor']",0,0,0,[],['mungkin'],Negatif
