tweet_id,screen_name,timestamp,text,likes,retweets,replies
1145667545036230656,hitachii__,2019-07-01 12:16:42,"['admin', 'bom', 'rasa', 'ketampol', 'online']",0,0,1
1145669090071080965,yasintafh,2019-07-01 12:22:51,"['sebwah', 'motivasi']",0,0,0
1145669128130220033,UMMcampus,2019-07-01 12:23:00,"['osce', 'jamin', 'lulus', 'awat', 'profesional']",8,0,0
1145671317900759040,jajeasyu,2019-07-01 12:31:42,"['gimana', 'rasa']",0,0,1
1145674547586203648,hitachii__,2019-07-01 12:44:32,"['njajal', 'ken', 'tabok', 'online', 'barngene', 'transfer']",0,0,1
1145674950411341825,fajanghidayat,2019-07-01 12:46:08,['bodo'],0,0,0
1145675936634830848,milochocolt,2019-07-01 12:50:03,"['hadeuh', 'inget', 'mantan']",0,0,0
1145682008028246017,ainuldwip,2019-07-01 13:14:11,"['baik', 'baik', 'skripsi', 'dospem', 'susah', 'temu']",0,1,0
1145683246849511424,nafiaglisd_,2019-07-01 13:19:06,"['piye', 'piye']",1,0,1
1145684563303075840,jajeasyu,2019-07-01 13:24:20,"['gimana', 'rasa', 'prasaanmu', 'baca', 'postingan', 'wkwkwk']",0,0,1
1145685542643699713,miqdadaviansyah,2019-07-01 13:28:13,"['mending', 'lanjut', 'libur']",0,0,0
1145689652499644418,MahardiniIka,2019-07-01 13:44:33,['semangattt'],0,0,0
1145693440753016837,hitachii__,2019-07-01 13:59:36,"['oalah', 'kyok', 'krupuk', 'blek', 'keplindes', 'toples', 'kmerutuk', 'ngono']",0,0,0
1145696880308846592,Amryta3,2019-07-01 14:13:16,"['apa', 'bebeb']",0,0,1
1145696958561976320,Adingrijal,2019-07-01 14:13:35,"['benar', 'sekali']",0,0,1
1145697027969282048,nafiaglisd_,2019-07-01 14:13:52,"['mantan', 'ding']",0,0,1
1145697297214234624,Amryta3,2019-07-01 14:14:56,"['bgsd', 'tong', 'sering', 'kesana', 'njirrr']",0,0,1
1145697410305277952,aaazzeerr,2019-07-01 14:15:23,"['diingetin', 'sama', 'kampus']",0,0,1
1145697594191933440,Adingrijal,2019-07-01 14:16:07,"['baca', 'tumbal', 'umur', 'hidup']",0,0,0
1145700347559546881,Arazkann,2019-07-01 14:27:03,['bubyar'],0,0,0
1145700823847931906,nafiaglisd_,2019-07-01 14:28:57,"['mbok', 'ndakusah', 'ngegasd', 'gitulo']",0,0,1
1145704615318413312,kartikadewdew,2019-07-01 14:44:01,['hmmmmm'],0,0,0
1145705289141739522,Amryta3,2019-07-01 14:46:41,"['yadah', 'ndak', 'ngegas', 'ngerem', 'biar', 'nempel', 'terus']",0,0,0
1145705700758175744,RahmanInggit,2019-07-01 14:48:19,['doa'],0,0,1
1145713946076127233,larasitha,2019-07-01 15:21:05,"['rungokno', 'jare', 'mimin', 'kampus']",0,0,1
1145714721930141696,mmaryasir,2019-07-01 15:24:10,"['mantap', 'kampus']",1,0,0
1145721701906276352,ruslanmhmmd,2019-07-01 15:51:54,['baiq'],0,0,0
1145722667875483648,mayonaicee,2019-07-01 15:55:45,"['aken', 'skripsi', 'dosbing', 'kangen', 'ngko']",0,0,0
1145722835781865473,fiikri_abdillah,2019-07-01 15:56:25,"['soal', 'orang', 'tua', 'ngetwit']",1,0,0
1145726441448804353,hacaaaaaa,2019-07-01 16:10:44,['humm'],0,0,1
1145735446074232840,sapesih,2019-07-01 16:46:31,['kampus'],0,0,1
1145735548935344131,anewbennybenno,2019-07-01 16:46:56,"['gitu', 'main', 'hahaha']",0,0,0
1145743918220185605,awzizul,2019-07-01 17:20:11,"['admin', 'gawl', 'kaya', 'admin']",0,0,2
1145744235661889536,nylwdr_,2019-07-01 17:21:27,"['tanya', 'rumput', 'goyang', 'goyang']",0,0,1
1145744286673014789,dimas_aldrian,2019-07-01 17:21:39,['bacot'],0,0,0
1145744877088432128,awzizul,2019-07-01 17:24:00,"['ndak', 'dikiro', 'edan']",0,0,0
1145745035540828171,mikopanggayo,2019-07-01 17:24:38,"['skripsi', 'mudah', 'kalo', 'dosen', 'nyusahin']",17,2,0
1145759811037851648,PakPadang,2019-07-01 18:23:20,"['karna', 'engga', 'adminnya']",0,0,1
1145773892574695425,awzizul,2019-07-01 19:19:18,['gawl'],0,0,0
1145786797533741057,harfialdian_,2019-07-01 20:10:34,"['kampus', 'seng', 'ngroso']",0,0,1
1145792058822545408,jayasaktiii,2019-07-01 20:31:29,['otewe'],0,0,0
1145824520265015297,rafikahhh,2019-07-01 22:40:28,"['jangan', 'asi', 'kerja', 'pill']",0,0,1
1145844989613629443,fajarjun,2019-07-02 00:01:48,"['kulonuwun', 'taman', 'rekreasi', 'sengkaling']",2,0,0
1145851782116941824,yudnurmuh,2019-07-02 00:28:48,['motivasi'],0,0,1
1145865673123536896,UMMcampus,2019-07-02 01:24:00,"['hari', 'gadget', 'omah', 'kreatif', 'wagir']",5,2,0
1145871226587369472,rulifsfyn,2019-07-02 01:46:04,['aduduuu'],0,0,0
1145876337069924352,ferdi_______,2019-07-02 02:06:22,"['gimana', 'alumni']",0,0,1
1145880773117038596,toppingoreo,2019-07-02 02:24:00,"['maaf', 'alumni', 'universitas', 'indonesia']",0,0,1
1145883063974391808,ferdi_______,2019-07-02 02:33:06,"['tarik', 'hapus', 'nomor', 'seri', 'ijazah', 'atas', 'nama', 'ilham', 'maulana']",0,0,1
1145887891093987330,aaazzeerr,2019-07-02 02:52:17,"['undang', 'wisuda']",0,0,1
1145892083074383872,UMMcampus,2019-07-02 03:08:56,"['tinggal', 'beberapa', 'hari', 'tuju', 'tutup', 'terima', 'mahasiswa', 'baru', 'jalur', 'reguler', 'gelombang', 'pasti', 'diri', 'daftar', 'jumpa', 'kampus', 'putih']",9,3,1
1145896029927067648,fikriabdrchmn,2019-07-02 03:24:37,['hmmm'],0,0,0
1145896123510358016,UMMcampus,2019-07-02 03:25:00,"['seni', 'drama', 'jadi', 'media', 'efektif', 'tumbuh', 'karakter', 'anak']",3,0,0
1145908973851168769,Deni_Arianto,2019-07-02 04:16:03,"['lali', 'tesis']",0,0,0
1145912382679425026,nadzifalaqol,2019-07-02 04:29:36,"['selaku', 'mahasiswa', 'siap', 'didadike', 'admin', 'khusus', 'ngetweet', 'shitposting', 'kongene']",3,0,0
1145914606042247168,Mantab_Jaya,2019-07-02 04:38:26,"['sang', 'surya', 'versi', 'original', 'efek', 'woosh', 'benar', 'benar']",1,0,0
1145917020434644992,jaharuddin01,2019-07-02 04:48:02,"['jadi', 'narasumber', 'dosen', 'coach', 'damping', 'praktisi', 'perhati', 'minat', 'wirausaha', 'bisnis', 'sertifikasi']",1,0,0
1145922306088132608,rachelsrvt,2019-07-02 05:09:02,"['masukin', 'moto', 'hidup']",0,0,1
1145924761119121408,haefde,2019-07-02 05:18:47,"['wkwk', 'amaaaan']",0,0,0
1145935198988537857,YoghurtEga,2019-07-02 06:00:16,"['auto', 'masuk', 'bocah', 'bocah']",0,0,2
1145938298193375232,nurudinwriter,2019-07-02 06:12:35,['masuk'],0,0,0
1145946664529612800,BiasIntannia,2019-07-02 06:45:50,"['auto', 'sakit', 'kepalaaaa']",0,0,0
1145960485281419265,RahmanInggit,2019-07-02 07:40:45,"['bawa', 'bucket', 'bunga', 'wkwk']",0,0,0
1145967377026146305,BenchmarkJKHN,2019-07-02 08:08:08,"['sitasi', 'juon']",0,0,0
1145967863494148096,GiriPambayun,2019-07-02 08:10:04,"['baik', 'baik', 'skripsi', 'selesai', 'niat']",0,0,1
1145985837068255232,KendilGunung,2019-07-02 09:21:29,"['selesai', 'broor']",0,0,0
1145991132205084672,99_leli,2019-07-02 09:42:32,"['baik', 'baik', 'skripsi', 'selesai', 'skripsi', 'sidang']",0,0,0
1145995589634514944,zulfanafandii,2019-07-02 10:00:14,"['baik', 'dosen', 'suka', 'skripsi', 'mahasiswa', 'bukan', 'coretin', 'skripsi', 'mahasiswa']",0,0,1
1145996000298860544,synkevingates,2019-07-02 10:01:52,"['maaf', 'maaf', 'salah', 'mention']",0,0,0
1145997357433024513,yangbernamaaa,2019-07-02 10:07:16,"['dosbing', 'cewek', 'manja']",0,0,1
1146017225033183232,zulfanafandii,2019-07-02 11:26:13,"['twitteran', 'terooossssss']",0,0,0
1146037626811502593,MGILANGMG,2019-07-02 12:47:17,"['mohon', 'kenkawan', 'nyusun', 'susun']",0,0,1
1146041585634643968,kumaymarzuki,2019-07-02 13:03:01,"['kuylah', 'malang', 'sekitar', 'free']",1,2,0
1146052085193924612,robi_afire,2019-07-02 13:44:44,"['said', 'vape', 'troz', 'skripsi', 'siap']",0,0,2
1146067322584489987,Shonenray,2019-07-02 14:45:17,"['that', 'yikes', 'chief']",0,0,0
1146101182768640000,dmsttxscr,2019-07-02 16:59:50,"['excuse', 'sayang']",0,0,1
1146103325114322944,cigarrette666,2019-07-02 17:08:20,"['iyaa', 'kerjain']",0,0,0
1146199733888638977,Yopa_MYE,2019-07-02 23:31:26,"['gapapa', 'ntar', 'ngomong', 'latih']",0,0,0
1146217652836110336,tvkangmaido,2019-07-03 00:42:38,"['anak', 'anggap', 'jauh', 'lebih', 'baik', 'banding']",0,0,1
1146572302974238720,YoghurtEga,2019-07-04 00:11:53,"['allah', 'lawase', 'kijang', 'mbok', 'yaris']",0,0,1
1146585353001717760,dimas_w_pratama,2019-07-04 01:03:45,"['bukan', 'motivasi', 'malah', 'ken', 'nang']",0,0,1
1146602493016588288,vinokio__,2019-07-04 02:11:51,"['yaudah', 'sini', 'peluk', 'dulu']",0,0,0
1146702829236523009,muchsin1922,2019-07-04 08:50:33,"['siyap', 'slesaikan']",0,0,0
1146735542198947840,Dn_Huget,2019-07-04 11:00:33,"['wess', 'lulus', 'hahaha']",0,0,0
1146753469811789824,UhjAdelia,2019-07-04 12:11:47,"['please', 'twitter', 'your', 'magic', 'buat', 'siapa', 'lihat', 'motor', 'teman', 'hubung', 'nomor', 'tera', 'bawah', 'mohon', 'bantu', 'teman']",3,21,0
1146755448239845376,isnani_dzuhrina,2019-07-04 12:19:39,"['maklum', 'kijang', 'mobil', 'keluarga', 'benar', 'generasi', 'kaya']",1,0,0
1147001446786748416,UMMcampus,2019-07-05 04:37:09,"['jangan', 'lupa', 'alkahfi']",5,3,0
1147166242337255424,UMMcampus,2019-07-05 15:32:00,"['misi', 'numpang', 'nanya', 'udah', 'daftar', 'sidang']",13,7,5
1147166770647539712,mohfadhils,2019-07-05 15:34:06,['hahahaha'],0,0,0
1147207008442912768,literalhellyeah,2019-07-05 18:13:59,"['udah', 'dong']",0,0,0
1147301622835400704,bilarumbiya,2019-07-06 00:29:57,"['dong', 'diingetin']",0,0,0
1148050997152866304,baraasahmad,2019-07-08 02:07:42,"['mahasiswi', 'kalender', 'siapa']",0,0,4
1148065440968536064,UMMcampus,2019-07-08 03:05:05,['rahasia'],0,0,1
1148066724043866115,yazid_nf,2019-07-08 03:10:11,"['inget', 'umur']",0,0,1
1148069065937715200,RezRama,2019-07-08 03:19:30,"['masalah', 'juri', 'lomba', 'duduk', 'mahasiswa']",0,0,0
1148074676700102657,UMMcampus,2019-07-08 03:41:47,"['jadi', 'kalau', 'mahasiswa', 'program', 'studi', 'didik', 'bahasa', 'sastra', 'indonesia', 'jadi', 'presenter', 'berita', 'laku', 'sempurna', 'lihat', 'video', 'ambil', 'kelas', 'retorika', 'ikut']",4,1,0
1148170702496735233,baraasahmad,2019-07-08 10:03:22,"['krena', 'umur', 'makanya', 'lgsung', 'gass', 'nanya', 'hufff']",0,0,0
1148170837205192704,baraasahmad,2019-07-08 10:03:54,"['wkwkwk', 'prilly', 'hijab']",0,0,0
1148372270571634688,ACICIS,2019-07-08 23:24:19,"['congrats', 'kate', 'thresher', 'student', 'scholar', 'completing', 'thesis', 'skrips', 'role', 'indonesian', 'ulama', 'council', 'religious', 'blasphemy', 'cases', 'acicis', 'east', 'java', 'field', 'study', 'well', 'done', 'kate']",8,2,0
1148451794629976065,batiklintangku,2019-07-09 04:40:19,"['klaim', 'pihak', 'oknum', 'dosen', 'trhadap', 'motif', 'batik', 'tlogosari', 'milik']",0,0,0
1148452572040007680,batiklintangku,2019-07-09 04:43:25,"['kecewa', 'program']",0,0,0
1148459986965549057,Muammaryahya_mr,2019-07-09 05:12:52,"['bayar', 'parkir', 'komplek', 'kampus', 'bentuk', 'bantu', 'besar', 'kampus', 'klau', 'demo', 'minimal', 'karna', 'bijak', 'perintah', 'rakyat']",82,17,1
1148476161044828160,Tlempost,2019-07-09 06:17:09,"['kata', 'bantu', 'ketik', 'niat', 'maksud', 'bagaimana']",1,0,0
1148480140071985154,dikiting,2019-07-09 06:32:57,"['twiter', 'plis', 'mejik']",0,0,0
1148525305448939520,mahfudhid,2019-07-09 09:32:26,"['terima', 'coba', 'ptma', 'guru', 'tinggi', 'muhammadiyah', 'aisyiyah', 'indonesia', 'selamat', 'coba']",1,0,0
1148525659863408642,mahfudhid,2019-07-09 09:33:50,"['lolos', 'tetep', 'semangat', 'yahh', 'mungkin', 'kamu', 'coba', 'ptma', 'guru', 'tinggi', 'muhammadiyah', 'aisyiyah', 'indonesia']",0,0,0
1148539580649336832,andihardianto15,2019-07-09 10:29:09,"['lari', 'sore', 'sembari', 'nikmat', 'senja', 'stadion', 'bangga', 'stadion']",18,6,1
1148556419785867264,RamadhonyTri,2019-07-09 11:36:04,"['kamera', 'jahat']",0,0,1
1148556671486050304,andihardianto15,2019-07-09 11:37:04,"['jahat', 'teknologi', 'tinggi']",0,0,0
1149889175790821377,masroorrrrrra,2019-07-13 03:51:58,"['hhha', 'hhahaa']",0,0,0
1149907744889004033,UMMcampus,2019-07-13 05:05:45,"['langgan', 'juara', 'nasional', 'bikin', 'nazar', 'sisih', 'paruh', 'hadiah', 'buat', 'sedekah']",20,0,0
1149911321015541760,UMMcampus,2019-07-13 05:19:57,"['harap', 'harap', 'cemas', 'buat', 'uji', 'hari', 'hari', 'senin', 'depan', 'siap', 'diri', 'baik', 'mungkin', 'perhati', 'ikut', 'siap', 'makin', 'mantap', 'semangat', 'hadap', 'uji']",5,0,1
1149914602488115200,UMMcampus,2019-07-13 05:33:00,"['ratus', 'lulus', 'cetak', 'jadi', 'digipreneur']",4,1,0
1149917235785244672,ayasFajar,2019-07-13 05:43:28,"['waduh', 'harap', 'harap', 'cemas']",0,0,0
1149930708460326912,UMMcampus,2019-07-13 06:37:00,"['kaltim', 'terima', 'hibah', 'tanah', 'diri', 'politeknik', 'milenia']",1,2,0
1149947821275189248,UMMcampus,2019-07-13 07:45:00,"['terjun', 'mahasiswa', 'negara']",8,1,1
1149963927393984513,UMMcampus,2019-07-13 08:49:00,"['bapomi', 'jatim', 'beri', 'mandat', 'helat', 'pomda', 'futsal']",1,0,0
1151311809435066373,UMMcampus,2019-07-17 02:05:00,"['dosen', 'sabet', 'gelar', 'dosen', 'prestasi', 'lldikti']",30,4,0
1151327159971008513,UMMcampus,2019-07-17 03:06:00,"['kata', 'pakar', 'amerika', 'empat', 'faktor', 'buat', 'teroris', 'pensiun']",2,0,0
1151342511392251904,UMMcampus,2019-07-17 04:07:00,"['sinergi', 'bangsa', 'inti', 'teken', 'kerja', 'sama']",14,4,0
1151427294658879490,ninduutttt,2019-07-17 09:43:54,"['gelar', 'lulus', 'ilmu', 'komunikasi', 'bener', 'ikom', 'thank', 'urgent']",0,0,0
1151442749263998977,pindahkosmalang,2019-07-17 10:45:18,"['terima', 'kasih', 'supportnya']",1,0,0
1151716860104081409,UMMcampus,2019-07-18 04:54:31,"['kira', 'ikut', 'ikut']",0,0,0
1151833038306910210,maharina4,2019-07-18 12:36:11,"['baru', 'niiiiiih', 'daftar', 'buka', 'mulai', 'juli', 'agustus', 'segera', 'chek', 'reposted', 'from']",1,1,0
1151833727682654208,maharina4,2019-07-18 12:38:55,"['baru', 'niiiiiih', 'daftar', 'buka', 'mulai', 'juli', 'agustus', 'segera', 'chek', 'reposted', 'from']",1,0,0
1152010754972798977,zannubaaaaa,2019-07-19 00:22:21,"['maap', 'cuman', 'nanya', 'ada', 'kating', 'kalian', 'bukan', 'minta', 'wassapnya', 'dong']",23,21,8
1152049071688830976,AgilMuchammad,2019-07-19 02:54:37,['tonggoku'],1,0,1
1152050137159520261,zannubaaaaa,2019-07-19 02:58:51,"['maap', 'kating', 'bukan', 'wahai', 'anak', 'mintain', 'nomer', 'wassapnya', 'dong', 'pliss']",0,1,0
1152060758299041792,UMMcampus,2019-07-19 03:41:03,['waduh'],108,104,23
1152067445898670080,bariasthetic,2019-07-19 04:07:38,['pacar'],0,0,0
1152070293143166982,adhelilis,2019-07-19 04:18:56,['maba'],1,0,0
1152076060688699392,asakunation,2019-07-19 04:41:52,"['ealah', 'ndisik', 'onok']",1,0,0
1152078898764500993,ulftr,2019-07-19 04:53:08,"['seger', 'kalik', 'kalo', 'begini', 'wkwk']",1,0,0
1152083377123577856,SetyaNdah,2019-07-19 05:10:56,"['ngahahaha', 'jadi', 'kulyah', 'maneh', 'piye']",1,0,1
1152083630857936898,riebaebae,2019-07-19 05:11:56,"['eeeeeeee', 'mampooosss', 'kuliah', 'maneh']",1,0,1
1152085645810003969,hanyaakunbaja,2019-07-19 05:19:57,"['allah', 'reinkarnasi']",1,0,2
1152086157619953664,riebaebae,2019-07-19 05:21:59,"['lapo', 'angkat', 'biyen', 'seng', 'modelane', 'ngene']",1,0,1
1152086781250035713,selviayuuu_na,2019-07-19 05:24:28,['wkwkwk'],0,0,0
1152088241232678912,SetyaNdah,2019-07-19 05:30:16,"['yuhh', 'golek', 'jurus', 'paran', 'nang', 'kelas', 'ajak', 'ngopi', 'nang', 'mbuh', 'enggak']",1,0,1
1152088735283945472,riebaebae,2019-07-19 05:32:13,"['hahaha', 'nang', 'kantin', 'asri', 'sejuk', 'awakdewe', 'mlakune', 'adoh']",1,0,0
1152090907518226432,herluminescence,2019-07-19 05:40:51,"['fisip', 'dance']",1,0,2
1152091024367337472,zannubaaaaa,2019-07-19 05:41:19,"['mbanya', 'bikin', 'ngakak', 'mungkin', 'masuk', 'mbanya', 'udah', 'lulus']",0,0,0
1152091359936839680,zannubaaaaa,2019-07-19 05:42:39,"['ohya', 'mintain', 'wassap', 'hahaha']",0,0,0
1152095908772769792,putriR__,2019-07-19 06:00:44,['kating'],1,0,1
1152102167446114305,RizkChigga,2019-07-19 06:25:36,['idomu'],0,0,1
1152104543301201920,Yunitamaulindas,2019-07-19 06:35:02,['ngegas'],0,0,1
1152106225703641090,RizkChigga,2019-07-19 06:41:43,"['ken', 'maido', 'sumwan']",0,0,1
1152106815242432512,Yunitamaulindas,2019-07-19 06:44:04,"['ikhlas', 'dipaido', 'ikhlas']",0,0,1
1152108900503527425,rararollaxyy,2019-07-19 06:52:21,"['fisip', 'dance', 'lmao']",0,0,1
1152111885342277633,diarymils,2019-07-19 07:04:13,"['yaaa', 'dulu', 'bareng', 'ngulang', 'mata', 'kuliah', 'gara', 'sering', 'absen', 'kuliah', 'alas', 'klasik', 'manggung']",3,0,0
1152117248108068864,alxxdke_,2019-07-19 07:25:31,"['ninu', 'ninu', 'ninu']",0,0,0
1152123813301067776,Nicka_Clouds,2019-07-19 07:51:37,"['rambut', 'putih', 'cowonya', 'jangan', 'macem', 'klean']",2,0,1
1152126629310636032,malikhaarb,2019-07-19 08:02:48,"['lohhh', 'iyaaa', 'taaa', 'wkwkkw']",0,0,1
1152144838910853120,kimbearbunn,2019-07-19 09:15:10,"['wehh', 'mana']",0,0,1
1152145119610458112,kimbearbunn,2019-07-19 09:16:16,"['yaalloh', 'typo', 'maba', 'makstku']",0,0,0
1155994924556230656,RomadhonFsl,2019-07-30 00:14:02,['hidup'],1,0,0
1156012818732240901,99ilhamNh,2019-07-30 01:25:08,"['hajar', 'terus', 'hajar', 'jangan', 'kasih', 'kendor']",0,0,0
1156073086950629376,nurisnaufairoh0,2019-07-30 05:24:37,['yeyyyyyyyy'],0,0,0
1156110265336791040,fadli_thekop,2019-07-30 07:52:21,"['ngapain', 'ristek', 'coba', 'ngadu', 'majelis', 'dikti', 'muhammadiyah', 'lembaga', 'keluar', 'rektor', 'guru', 'tinggi', 'muhammadiyah', 'seluruh', 'indonesia']",0,0,0
1156402447885058048,akucalonrektor,2019-07-31 03:13:23,['wkwk'],0,0,1
1156472262528159744,ILun_24,2019-07-31 07:50:48,"['kampus', 'harus', 'dispensai', 'pihak', 'birokrasi', 'lebih', 'kakak', 'sidang', 'skripsi']",5,0,2
1156472913257627649,malarea,2019-07-31 07:53:23,"['ngerti', 'gimana', 'bijak', 'coba', 'ngurus', 'juli', 'hari', 'kampus', 'nyata', 'adik', 'bantu', 'lulus', 'sana']",4,1,1
1156477368417968128,windlight21315_,2019-07-31 08:11:05,"['diskusi', 'menginput', 'skripsi', 'semester', 'perlu', 'ulang', 'skripsi', 'dulu', 'pernah', 'teman', 'sempat', 'jadi', 'ubah', 'kurikulum', 'nyata', 'kredit', 'kurang', 'padahal', 'siap', 'sidang']",0,0,1
1156477784748728320,windlight21315_,2019-07-31 08:12:44,"['jadi', 'akhir', 'tambah', 'semester', 'tambah', 'mata', 'kuliah', 'kurang', 'baru', 'sidang', 'drop', 'coba', 'diskusi', 'lebih', 'pihak', 'kampus']",0,0,3
1156478096951742465,charmsink,2019-07-31 08:13:59,['ini'],1,0,2
1156478170314375168,malarea,2019-07-31 08:14:16,"['aju', 'opsi', 'kampus', 'kampus', 'tolak', 'semester', 'kudu', 'beres', 'lepas', 'beres', 'sidang', 'skripsi']",0,0,2
1156478247065903104,windlight21315_,2019-07-31 08:14:35,"['masalah', 'semester', 'akhir', 'mohon', 'bijak', 'kampus', 'mungkin', 'cari', 'jalan', 'keluar', 'moga', 'segera', 'dapat', 'jalan', 'keluar']",0,0,0
1156478720539947009,charmsink,2019-07-31 08:16:27,['sama'],1,0,1
1156479404240855040,sadturdates,2019-07-31 08:19:10,"['sabar', 'baca', 'wkwmwm']",0,0,0
1156479532699811841,anggaanjaini,2019-07-31 08:19:41,"['baca', 'busettt', 'semester', 'liat', 'foto', 'nyata', 'teknik', 'informatika', 'wajar', 'moga', 'juang']",12,4,2
1156479534805336064,sadturdates,2019-07-31 08:19:42,"['gilir', 'soal', 'ginian', 'lancar', 'apakabar', 'wkwkw']",0,0,1
1156479655840370688,nebulabcd,2019-07-31 08:20:10,"['gimana', 'ristekdikti', 'udah', 'ngizinin', 'pihak', 'kampus', 'buat', 'ngajuin', 'ubah', 'data', 'malah', 'ancam', 'drop']",9,0,1
1156479752674217985,Diaan_doh,2019-07-31 08:20:34,['baca'],0,0,1
1156480167725813760,malarea,2019-07-31 08:22:13,"['paham', 'inti', 'khilaf', 'administrasi', 'jadi', 'yaudah']",0,0,2
1156480287716433920,CircleWincle65,2019-07-31 08:22:41,"['bantu', 'seribet', 'apa', 'harus', 'usaha']",0,0,0
1156480330762600448,lahgatauapa,2019-07-31 08:22:51,"['temen', 'kmrn', 'udah', 'bayar', 'dikpntrak']",0,0,0
1156480468469993473,galenhosea11,2019-07-31 08:23:24,"['padahal', 'ristekdikti', 'udah', 'ngizinin', 'pihak', 'kampus', 'buat', 'ngajuin', 'ubah', 'data', 'kalau', 'masalah', 'administrasi', 'terlalu']",9,3,1
1156480482436997120,ZahraDwiR,2019-07-31 08:23:28,"['beda', 'emang']",0,0,2
1156480526062166016,charmsink,2019-07-31 08:23:38,"['gausah', 'nanya', 'segala', 'udah', 'jelas', 'kali', 'yakan']",0,0,0
1156480568818692096,willylatoss,2019-07-31 08:23:48,"['semester', 'mentok', 'boss', 'nambah']",0,0,1
1156480587990855682,LieDetectorID,2019-07-31 08:23:53,"['fasilitas', 'jadi', 'kesalahpahaman', 'netizen', 'malah', 'jadi', 'tuntut', 'hukum', 'moso']",3,3,1
1156480650720894976,darxxdevil,2019-07-31 08:24:08,"['moga', 'masalah', 'kalo', 'misal', 'menristek', 'ngasih', 'izin', 'pihak', 'kampus', 'harus', 'jalan', 'ngubah', 'malah', 'allah', 'moga', 'adeknya', 'wisuda']",15,0,0
1156480671893712896,aljoztn,2019-07-31 08:24:13,"['gitu', 'sedap']",0,0,0
1156480757486899200,PICC0L4NIMA,2019-07-31 08:24:33,['berat'],0,0,1
1156480984558161926,nebulabcd,2019-07-31 08:25:27,"['sabar', 'mbak', 'moga', 'beri', 'titik', 'cerah', 'masalah']",0,0,1
1156481276813045761,malarea,2019-07-31 08:26:37,"['adek', 'dulu', 'tengah', 'sempat', 'hilang', 'semangat', 'amin', 'makasih']",2,0,1
1156481542417342464,kisikisihatimu,2019-07-31 08:27:40,"['please', 'unroll', 'this']",2,0,1
1156481886492880896,windlight21315_,2019-07-31 08:29:02,"['betul', 'reply', 'tweet', 'lanjut']",0,0,0
1156482231772176384,ZahraDwiR,2019-07-31 08:30:25,"['biasa', 'sampe', 'banyak', 'baru', 'lulus']",0,0,1
1156482392581799936,windlight21315_,2019-07-31 08:31:03,"['moga', 'pihak', 'kampus', 'jalan', 'keluar', 'lain', 'sayang', 'hampir', 'selesai', 'moga', 'jalan', 'penting', 'adek', 'keluarga', 'kakak', 'usaha']",0,0,0
1156482411649093632,dimitry_m2,2019-07-31 08:31:07,"['mudah', 'jalan', 'keluar', 'sampe', 'malah', 'dilaporin', 'cemar', 'nama', 'baik', 'kayak', 'viral']",2,0,0
1156482878437330944,alvinmalana,2019-07-31 08:32:59,"['gara', 'mbak', 'masalah', 'pokok', 'soal', 'temen', 'mirip', 'gitu', 'jadi', 'nilai', 'angkat', 'sama', 'atur', 'sekrng', 'nilai', 'akhir', 'lobby', 'kesana', 'kemari', 'ketemu', 'dosen', 'mata', 'kuliah', 'kasih', 'tugas', 'lulus']",3,0,1
1156483233367744514,Sri_ramadhani23,2019-07-31 08:34:23,"['pihak', 'fakultas', 'turut', 'juang', 'rektorat', 'coba', 'hubung', 'dekan', 'fakultas', 'masa', 'dekan', 'fakultas', 'diem', 'siapa', 'pun', 'fakultas', 'bantu', 'juang', 'rektorat', 'rektor']",103,26,3
1156483389278441473,hilmaaa,2019-07-31 08:35:01,['kampus'],0,0,1
1156483577619423233,Milady_Yach,2019-07-31 08:35:45,"['jadi', 'ancam', 'input', 'skripsi']",0,0,0
1156483778191097856,AchmadBadawi61,2019-07-31 08:36:33,"['moga', 'selesai']",0,0,0
1156484129342423040,bonekcasuals,2019-07-31 08:37:57,"['dosgon', 'mungkin', 'bantu']",5,2,0
1156484489226252288,MohammadMakruf,2019-07-31 08:39:23,"['datang', 'rektor', 'sekali', 'masa', 'masalah', 'administrasi', 'selesai']",0,0,0
1156484760455151616,wahyudipa,2019-07-31 08:40:27,"['coba', 'lldikti', 'wilayah', 'univ', 'mbak', 'minta', 'bantu']",0,0,0
1156485088990728192,Sukmarinengga,2019-07-31 08:41:46,"['mbak', 'tente', 'ooen', 'sedikit', 'info']",4,0,1
1156485175313747968,fikmaa21,2019-07-31 08:42:06,"['kalaupun', 'adik', 'ceroboh', 'waktu', 'daftar', 'sidang', 'nama', 'deteksi', 'gabisa', 'sidang', 'sampai', 'sidang', 'selesai']",1,0,1
1156486048714645505,makanterosssh,2019-07-31 08:45:35,"['yaallah', 'moga']",0,0,0
1156486086119399424,amanwithhonour,2019-07-31 08:45:44,"['coba', 'langsung', 'dekan']",0,0,0
1156486507579887616,Sri_ramadhani23,2019-07-31 08:47:24,"['bantu', 'sampe', 'anak', 'rektor', 'siapa', 'rektor', 'kasus']",1,0,0
1156486524248002561,chonkybenk,2019-07-31 08:47:28,"['tolong', 'tolong', 'jangan', 'diem', 'diem']",1,0,0
1156486652270977024,ainindewi,2019-07-31 08:47:59,['trselesaikan'],0,0,0
1156486937131151360,danbclmeori,2019-07-31 08:49:06,"['solusi', 'kalo', 'cuma', 'bilang', 'ceroboh', 'doang', 'orang', 'gila']",11,6,1
